Entity,Code,Year,"Coffee, green | 00000656 || Production | 005510 || tonnes"
Eastern Asia (FAO),,1964,2346
Eastern Asia (FAO),,1965,2577
Eastern Asia (FAO),,1966,3236
Eastern Asia (FAO),,1967,3566
Eastern Asia (FAO),,1968,3540
Eastern Asia (FAO),,1969,3748
Eastern Asia (FAO),,1970,3836
Eastern Asia (FAO),,1971,3934
Eastern Asia (FAO),,1972,5029
Eastern Asia (FAO),,1973,6017
Eastern Asia (FAO),,1974,6068
Eastern Asia (FAO),,1975,4066
Eastern Asia (FAO),,1976,4009
Eastern Asia (FAO),,1977,4052
Eastern Asia (FAO),,1978,4047
Eastern Asia (FAO),,1979,5036
Eastern Asia (FAO),,1980,5051
Eastern Asia (FAO),,1981,6052
Eastern Asia (FAO),,1982,6054
Eastern Asia (FAO),,1983,6000
Eastern Asia (FAO),,1984,9000
Eastern Asia (FAO),,1985,7000
Eastern Asia (FAO),,1986,7700
Eastern Asia (FAO),,1987,8600
Eastern Asia (FAO),,1988,10000
Eastern Asia (FAO),,1989,8000
Eastern Asia (FAO),,1990,6300
Eastern Asia (FAO),,1991,3500
Eastern Asia (FAO),,1992,3800
Eastern Asia (FAO),,1993,4000
Eastern Asia (FAO),,1994,3250
Eastern Asia (FAO),,1995,3196
Eastern Asia (FAO),,1996,3023
Eastern Asia (FAO),,1997,3573
Eastern Asia (FAO),,1998,6237
Eastern Asia (FAO),,1999,8743
Eastern Asia (FAO),,2000,11568
Eastern Asia (FAO),,2001,17202
Eastern Asia (FAO),,2002,19456
Eastern Asia (FAO),,2003,23144
Eastern Asia (FAO),,2004,21659
Eastern Asia (FAO),,2005,21919
Eastern Asia (FAO),,2006,25655
Eastern Asia (FAO),,2007,26000
Eastern Asia (FAO),,2008,33278
Eastern Asia (FAO),,2009,70405
Eastern Asia (FAO),,2010,49596
Eastern Asia (FAO),,2011,65384
Eastern Asia (FAO),,2012,92064
Eastern Asia (FAO),,2013,116826
Eastern Asia (FAO),,2014,127585.93
Eastern Asia (FAO),,2015,115896.76
Eastern Asia (FAO),,2016,114186.44
Eastern Asia (FAO),,2017,115110.14
Eastern Asia (FAO),,2018,116519
Eastern Asia (FAO),,2019,121012
Eastern Asia (FAO),,2020,114970
Eastern Asia (FAO),,2021,108906
Ecuador,ECU,1961,53500
Ecuador,ECU,1962,55500
Ecuador,ECU,1963,42800
Ecuador,ECU,1964,47000
Ecuador,ECU,1965,66200
Ecuador,ECU,1966,57222
Ecuador,ECU,1967,61731
Ecuador,ECU,1968,60493
Ecuador,ECU,1969,44345
Ecuador,ECU,1970,72053
Ecuador,ECU,1971,62252
Ecuador,ECU,1972,71385
Ecuador,ECU,1973,74980
Ecuador,ECU,1974,69638
Ecuador,ECU,1975,76437
Ecuador,ECU,1976,87101
Ecuador,ECU,1977,82680
Ecuador,ECU,1978,75447
Ecuador,ECU,1979,89728
Ecuador,ECU,1980,69445
Ecuador,ECU,1981,86085
Ecuador,ECU,1982,83938
Ecuador,ECU,1983,81075
Ecuador,ECU,1984,97258
Ecuador,ECU,1985,120861
Ecuador,ECU,1986,118000
Ecuador,ECU,1987,111720
Ecuador,ECU,1988,144401
Ecuador,ECU,1989,129309
Ecuador,ECU,1990,134980
Ecuador,ECU,1991,116917
Ecuador,ECU,1992,137671
Ecuador,ECU,1993,137004
Ecuador,ECU,1994,186797
Ecuador,ECU,1995,148205
Ecuador,ECU,1996,168919
Ecuador,ECU,1997,173868
Ecuador,ECU,1998,48190
Ecuador,ECU,1999,132939
Ecuador,ECU,2000,27606
Ecuador,ECU,2001,164790
Ecuador,ECU,2002,23325
Ecuador,ECU,2003,23579
Ecuador,ECU,2004,27932
Ecuador,ECU,2005,40805
Ecuador,ECU,2006,31461
Ecuador,ECU,2007,38687
Ecuador,ECU,2008,32096
Ecuador,ECU,2009,33624
Ecuador,ECU,2010,31347
Ecuador,ECU,2011,23829
Ecuador,ECU,2012,7340.03
Ecuador,ECU,2013,7760
Ecuador,ECU,2014,4224.53
Ecuador,ECU,2015,5297.44
Ecuador,ECU,2016,3904.53
Ecuador,ECU,2017,7564
Ecuador,ECU,2018,5065
Ecuador,ECU,2019,8140.98
Ecuador,ECU,2020,5280.29
Ecuador,ECU,2021,4916.87
El Salvador,SLV,1961,122500
El Salvador,SLV,1962,98300
El Salvador,SLV,1963,122700
El Salvador,SLV,1964,123100
El Salvador,SLV,1965,109200
El Salvador,SLV,1966,123100
El Salvador,SLV,1967,144800
El Salvador,SLV,1968,123800
El Salvador,SLV,1969,143980
El Salvador,SLV,1970,129490
El Salvador,SLV,1971,144624
El Salvador,SLV,1972,147476
El Salvador,SLV,1973,126500
El Salvador,SLV,1974,159436
El Salvador,SLV,1975,161415
El Salvador,SLV,1976,138690
El Salvador,SLV,1977,147465
El Salvador,SLV,1978,158490
El Salvador,SLV,1979,185625
El Salvador,SLV,1980,184230
El Salvador,SLV,1981,180000
El Salvador,SLV,1982,174616
El Salvador,SLV,1983,154560
El Salvador,SLV,1984,163852
El Salvador,SLV,1985,148810
El Salvador,SLV,1986,138184
El Salvador,SLV,1987,147890
El Salvador,SLV,1988,120290
El Salvador,SLV,1989,121900
El Salvador,SLV,1990,147200
El Salvador,SLV,1991,149450
El Salvador,SLV,1992,175720
El Salvador,SLV,1993,140576
El Salvador,SLV,1994,140534
El Salvador,SLV,1995,139513
El Salvador,SLV,1996,148859
El Salvador,SLV,1997,124239
El Salvador,SLV,1998,117214
El Salvador,SLV,1999,160782
El Salvador,SLV,2000,114087
El Salvador,SLV,2001,112201
El Salvador,SLV,2002,91513
El Salvador,SLV,2003,81157
El Salvador,SLV,2004,83088
El Salvador,SLV,2005,87963
El Salvador,SLV,2006,85350
El Salvador,SLV,2007,96355
El Salvador,SLV,2008,97727
El Salvador,SLV,2009,76591
El Salvador,SLV,2010,112636
El Salvador,SLV,2011,82095
El Salvador,SLV,2012,89489
El Salvador,SLV,2013,32864
El Salvador,SLV,2014,41965
El Salvador,SLV,2015,35682
El Salvador,SLV,2016,38636
El Salvador,SLV,2017,41141.36
El Salvador,SLV,2018,45660
El Salvador,SLV,2019,33640.91
El Salvador,SLV,2020,35000
El Salvador,SLV,2021,33900
Equatorial Guinea,GNQ,1961,6600
Equatorial Guinea,GNQ,1962,8100
Equatorial Guinea,GNQ,1963,6700
Equatorial Guinea,GNQ,1964,8235
Equatorial Guinea,GNQ,1965,6664
Equatorial Guinea,GNQ,1966,6400
Equatorial Guinea,GNQ,1967,8700
Equatorial Guinea,GNQ,1968,7500
Equatorial Guinea,GNQ,1969,7200
Equatorial Guinea,GNQ,1970,7200
Equatorial Guinea,GNQ,1971,6900
Equatorial Guinea,GNQ,1972,6900
Equatorial Guinea,GNQ,1973,6300
Equatorial Guinea,GNQ,1974,6600
Equatorial Guinea,GNQ,1975,5400
Equatorial Guinea,GNQ,1976,5400
Equatorial Guinea,GNQ,1977,4800
Equatorial Guinea,GNQ,1978,5400
Equatorial Guinea,GNQ,1979,6000
Equatorial Guinea,GNQ,1980,6000
Equatorial Guinea,GNQ,1981,6600
Equatorial Guinea,GNQ,1982,6700
Equatorial Guinea,GNQ,1983,6700
Equatorial Guinea,GNQ,1984,6800
Equatorial Guinea,GNQ,1985,7000
Equatorial Guinea,GNQ,1986,7000
Equatorial Guinea,GNQ,1987,7000
Equatorial Guinea,GNQ,1988,7000
Equatorial Guinea,GNQ,1989,7000
Equatorial Guinea,GNQ,1990,6500
Equatorial Guinea,GNQ,1991,6000
Equatorial Guinea,GNQ,1992,5500
Equatorial Guinea,GNQ,1993,5329.48
Equatorial Guinea,GNQ,1994,5000
Equatorial Guinea,GNQ,1995,4500
Equatorial Guinea,GNQ,1996,5000
Equatorial Guinea,GNQ,1997,5000
Equatorial Guinea,GNQ,1998,5000
Equatorial Guinea,GNQ,1999,3500
Equatorial Guinea,GNQ,2000,5000
Equatorial Guinea,GNQ,2001,5000
Equatorial Guinea,GNQ,2002,5000
Equatorial Guinea,GNQ,2003,5000
Equatorial Guinea,GNQ,2004,4000
Equatorial Guinea,GNQ,2005,4000
Equatorial Guinea,GNQ,2006,4500
Equatorial Guinea,GNQ,2007,4397.59
Equatorial Guinea,GNQ,2008,4299.55
Equatorial Guinea,GNQ,2009,4000
Equatorial Guinea,GNQ,2010,4250.71
Equatorial Guinea,GNQ,2011,4342.63
Equatorial Guinea,GNQ,2012,4594.72
Equatorial Guinea,GNQ,2013,4401.74
Equatorial Guinea,GNQ,2014,4385.48
Equatorial Guinea,GNQ,2015,4254.38
Equatorial Guinea,GNQ,2016,4174.11
Equatorial Guinea,GNQ,2017,4134.3
Equatorial Guinea,GNQ,2018,4160.68
Equatorial Guinea,GNQ,2019,4178.65
Equatorial Guinea,GNQ,2020,4158.96
Equatorial Guinea,GNQ,2021,4138.75
Eritrea and Ethiopia,OWID_ERE,1961,127400
Eritrea and Ethiopia,OWID_ERE,1962,132700
Eritrea and Ethiopia,OWID_ERE,1963,139100
Eritrea and Ethiopia,OWID_ERE,1964,170400
Eritrea and Ethiopia,OWID_ERE,1965,140000
Eritrea and Ethiopia,OWID_ERE,1966,140000
Eritrea and Ethiopia,OWID_ERE,1967,155000
Eritrea and Ethiopia,OWID_ERE,1968,160000
Eritrea and Ethiopia,OWID_ERE,1969,165000
Eritrea and Ethiopia,OWID_ERE,1970,170000
Eritrea and Ethiopia,OWID_ERE,1971,182200
Eritrea and Ethiopia,OWID_ERE,1972,163500
Eritrea and Ethiopia,OWID_ERE,1973,180080
Eritrea and Ethiopia,OWID_ERE,1974,153400
Eritrea and Ethiopia,OWID_ERE,1975,171000
Eritrea and Ethiopia,OWID_ERE,1976,178600
Eritrea and Ethiopia,OWID_ERE,1977,191400
Eritrea and Ethiopia,OWID_ERE,1978,190000
Eritrea and Ethiopia,OWID_ERE,1979,188000
Eritrea and Ethiopia,OWID_ERE,1980,187200
Eritrea and Ethiopia,OWID_ERE,1981,202000
Eritrea and Ethiopia,OWID_ERE,1982,202000
Eritrea and Ethiopia,OWID_ERE,1983,157824
Eritrea and Ethiopia,OWID_ERE,1984,145306
Eritrea and Ethiopia,OWID_ERE,1985,155200
Eritrea and Ethiopia,OWID_ERE,1986,186000
Eritrea and Ethiopia,OWID_ERE,1987,186000
Eritrea and Ethiopia,OWID_ERE,1988,190000
Eritrea and Ethiopia,OWID_ERE,1989,200000
Eritrea and Ethiopia,OWID_ERE,1990,204000
Eritrea and Ethiopia,OWID_ERE,1991,210000
Eritrea and Ethiopia,OWID_ERE,1992,216000
Ethiopia,ETH,1993,180000
Ethiopia,ETH,1994,207000
Ethiopia,ETH,1995,229980
Ethiopia,ETH,1996,229980
Ethiopia,ETH,1997,228000
Ethiopia,ETH,1998,229980
Ethiopia,ETH,1999,217450
Ethiopia,ETH,2000,229980
Ethiopia,ETH,2001,157155
Ethiopia,ETH,2002,160000
Ethiopia,ETH,2003,126188
Ethiopia,ETH,2004,156170
Ethiopia,ETH,2005,171631
Ethiopia,ETH,2006,241482
Ethiopia,ETH,2007,273400
Ethiopia,ETH,2008,260239
Ethiopia,ETH,2009,265469
Ethiopia,ETH,2010,370569
Ethiopia,ETH,2011,376823
Ethiopia,ETH,2012,275530
Ethiopia,ETH,2013,392006
Ethiopia,ETH,2014,419980
Ethiopia,ETH,2015,457014.22
Ethiopia,ETH,2016,469091
Ethiopia,ETH,2017,449229.8
Ethiopia,ETH,2018,494574.38
Ethiopia,ETH,2019,482560.56
Ethiopia,ETH,2020,584789.56
Ethiopia,ETH,2021,456000
Europe,,1961,5
Europe,,1962,5
Europe,,1963,5
Europe,,1964,5
Europe,,1965,6
Europe,,1966,8
Europe,,1967,8
Europe,,1968,8
Europe,,1969,7
Europe,,1970,8
Europe,,1971,6
Europe,,1973,6
Europe,,1974,6
Europe,,1975,8
Europe,,1976,8
Europe,,1977,8
Europe,,1978,9
Europe,,1979,9
Europe,,1980,9
Europe,,1981,4
Europe,,1987,11
Europe,,1988,13
Europe,,1989,14
Europe,,1990,9
Europe,,1991,7
Europe,,1992,5
Europe,,1993,5
Europe,,1994,5
Europe,,1995,0
Europe,,1996,0
Europe,,1997,0
Europe,,1998,0
Europe,,1999,0
Europe,,2000,0
Europe,,2001,0
Europe,,2002,0
Europe,,2003,0
Europe,,2004,0
Europe,,2005,0
Europe,,2006,0
Europe,,2007,0
Europe,,2008,0
Europe,,2009,0
Europe,,2010,0
Europe,,2011,0
Europe,,2012,0
Europe,,2013,0
Europe,,2014,0
Europe,,2015,0
Europe,,2016,0
Europe,,2017,0
Europe (FAO),,1961,5
Europe (FAO),,1962,5
Europe (FAO),,1963,5
Europe (FAO),,1964,5
Europe (FAO),,1965,6
Europe (FAO),,1966,8
Europe (FAO),,1967,8
Europe (FAO),,1968,8
Europe (FAO),,1969,7
Europe (FAO),,1970,8
Europe (FAO),,1971,6
Europe (FAO),,1973,6
Europe (FAO),,1974,6
Europe (FAO),,1975,8
Europe (FAO),,1976,8
Europe (FAO),,1977,8
Europe (FAO),,1978,9
Europe (FAO),,1979,9
Europe (FAO),,1980,9
Europe (FAO),,1981,4
Europe (FAO),,1987,11
Europe (FAO),,1988,13
Europe (FAO),,1989,14
Europe (FAO),,1990,9
Europe (FAO),,1991,7
Europe (FAO),,1992,5
Europe (FAO),,1993,5
Europe (FAO),,1994,5
European Union (27),,1961,5
European Union (27),,1962,5
European Union (27),,1963,5
European Union (27),,1964,5
European Union (27),,1965,6
European Union (27),,1966,8
European Union (27),,1967,8
European Union (27),,1968,8
European Union (27),,1969,7
European Union (27),,1970,8
European Union (27),,1971,6
European Union (27),,1973,6
European Union (27),,1974,6
European Union (27),,1975,8
European Union (27),,1976,8
European Union (27),,1977,8
European Union (27),,1978,9
European Union (27),,1979,9
European Union (27),,1980,9
European Union (27),,1981,4
European Union (27),,1987,11
European Union (27),,1988,13
European Union (27),,1989,14
European Union (27),,1990,9
European Union (27),,1991,7
European Union (27),,1992,5
European Union (27),,1993,5
European Union (27),,1994,5
European Union (27),,1995,0
European Union (27),,1996,0
European Union (27),,1997,0
European Union (27),,1998,0
European Union (27),,1999,0
European Union (27),,2000,0
European Union (27),,2001,0
European Union (27),,2002,0
European Union (27),,2003,0
European Union (27),,2004,0
European Union (27),,2005,0
European Union (27),,2006,0
European Union (27),,2007,0
European Union (27),,2008,0
European Union (27),,2009,0
European Union (27),,2010,0
European Union (27),,2011,0
European Union (27),,2012,0
European Union (27),,2013,0
European Union (27),,2014,0
European Union (27),,2015,0
European Union (27),,2016,0
European Union (27),,2017,0
European Union (27) (FAO),,1961,5
European Union (27) (FAO),,1962,5
European Union (27) (FAO),,1963,5
European Union (27) (FAO),,1964,5
European Union (27) (FAO),,1965,6
European Union (27) (FAO),,1966,8
European Union (27) (FAO),,1967,8
European Union (27) (FAO),,1968,8
European Union (27) (FAO),,1969,7
European Union (27) (FAO),,1970,8
European Union (27) (FAO),,1971,6
European Union (27) (FAO),,1973,6
European Union (27) (FAO),,1974,6
European Union (27) (FAO),,1975,8
European Union (27) (FAO),,1976,8
European Union (27) (FAO),,1977,8
European Union (27) (FAO),,1978,9
European Union (27) (FAO),,1979,9
European Union (27) (FAO),,1980,9
European Union (27) (FAO),,1981,4
European Union (27) (FAO),,1987,11
European Union (27) (FAO),,1988,13
European Union (27) (FAO),,1989,14
European Union (27) (FAO),,1990,9
European Union (27) (FAO),,1991,7
European Union (27) (FAO),,1992,5
European Union (27) (FAO),,1993,5
European Union (27) (FAO),,1994,5
Fiji,FJI,1962,1
Fiji,FJI,1963,1
Fiji,FJI,1964,1
Fiji,FJI,1965,1
Fiji,FJI,1966,2
Fiji,FJI,1967,5
Fiji,FJI,1968,8
Fiji,FJI,1969,11
Fiji,FJI,1970,11
Fiji,FJI,1971,13
Fiji,FJI,1972,13
Fiji,FJI,1973,13
Fiji,FJI,1974,13
Fiji,FJI,1975,15
Fiji,FJI,1976,15
Fiji,FJI,1977,15
Fiji,FJI,1978,20
Fiji,FJI,1979,20
Fiji,FJI,1980,20
Fiji,FJI,1981,20
Fiji,FJI,1982,30
Fiji,FJI,1983,40
Fiji,FJI,1984,30
Fiji,FJI,1985,40
Fiji,FJI,1986,45
Fiji,FJI,1987,30
Fiji,FJI,1988,63
Fiji,FJI,1989,97
Fiji,FJI,1990,660
Fiji,FJI,1991,354
Fiji,FJI,1992,226
Fiji,FJI,1993,176
Fiji,FJI,1994,11
Fiji,FJI,1995,10
Fiji,FJI,1996,10.48
Fiji,FJI,1997,11.02
Fiji,FJI,1998,10.85
Fiji,FJI,1999,10.62
Fiji,FJI,2000,15
Fiji,FJI,2001,16.15
Fiji,FJI,2002,15
Fiji,FJI,2003,15.1
Fiji,FJI,2004,15.01
Fiji,FJI,2005,15
Fiji,FJI,2006,14.43
Fiji,FJI,2007,14.76
Fiji,FJI,2008,14.85
Fiji,FJI,2009,15
Fiji,FJI,2010,15.15
Fiji,FJI,2011,16.47
Fiji,FJI,2012,17.83
Fiji,FJI,2013,20
Fiji,FJI,2014,21.14
Fiji,FJI,2015,7.76
Fiji,FJI,2016,16.3
Fiji,FJI,2017,15.07
Fiji,FJI,2018,13.04
Fiji,FJI,2019,14.8
Fiji,FJI,2020,14.3
Fiji,FJI,2021,14.05
French Polynesia,PYF,1961,113
French Polynesia,PYF,1962,271
French Polynesia,PYF,1963,141
French Polynesia,PYF,1964,200
French Polynesia,PYF,1965,89
French Polynesia,PYF,1966,173
French Polynesia,PYF,1967,126
French Polynesia,PYF,1968,190
French Polynesia,PYF,1969,145
French Polynesia,PYF,1970,102
French Polynesia,PYF,1971,110
French Polynesia,PYF,1972,110
French Polynesia,PYF,1973,120
French Polynesia,PYF,1974,130
French Polynesia,PYF,1975,160
French Polynesia,PYF,1976,102
French Polynesia,PYF,1977,84
French Polynesia,PYF,1978,125
French Polynesia,PYF,1979,180
French Polynesia,PYF,1980,168
French Polynesia,PYF,1981,121
French Polynesia,PYF,1982,56
French Polynesia,PYF,1983,142
French Polynesia,PYF,1984,63
French Polynesia,PYF,1985,55
French Polynesia,PYF,1986,14
French Polynesia,PYF,1987,4
French Polynesia,PYF,1988,4
French Polynesia,PYF,1989,10
French Polynesia,PYF,1990,6
French Polynesia,PYF,1991,13
French Polynesia,PYF,1992,4
French Polynesia,PYF,1993,8
French Polynesia,PYF,1994,9
French Polynesia,PYF,1995,10
French Polynesia,PYF,1996,10
French Polynesia,PYF,1997,11
French Polynesia,PYF,1998,16
French Polynesia,PYF,1999,18
French Polynesia,PYF,2000,17.61
French Polynesia,PYF,2001,17.55
French Polynesia,PYF,2002,17.48
French Polynesia,PYF,2003,17.42
French Polynesia,PYF,2004,15
French Polynesia,PYF,2005,16
French Polynesia,PYF,2006,16.84
French Polynesia,PYF,2007,17.14
French Polynesia,PYF,2008,16
French Polynesia,PYF,2009,17.69
French Polynesia,PYF,2010,18.11
French Polynesia,PYF,2011,20
French Polynesia,PYF,2012,20
French Polynesia,PYF,2013,22
French Polynesia,PYF,2014,20
French Polynesia,PYF,2015,20.88
French Polynesia,PYF,2016,21.59
French Polynesia,PYF,2017,20.82
French Polynesia,PYF,2018,21.1
French Polynesia,PYF,2019,21.17
French Polynesia,PYF,2020,21.03
French Polynesia,PYF,2021,21.1
Gabon,GAB,1961,1100
Gabon,GAB,1962,2500
Gabon,GAB,1963,1100
Gabon,GAB,1964,1100
Gabon,GAB,1965,1100
Gabon,GAB,1966,900
Gabon,GAB,1967,900
Gabon,GAB,1968,1200
Gabon,GAB,1969,1200
Gabon,GAB,1970,900
Gabon,GAB,1971,600
Gabon,GAB,1972,900
Gabon,GAB,1973,540
Gabon,GAB,1974,600
Gabon,GAB,1975,259
Gabon,GAB,1976,145
Gabon,GAB,1977,360
Gabon,GAB,1978,502
Gabon,GAB,1979,269
Gabon,GAB,1980,680
Gabon,GAB,1981,750
Gabon,GAB,1982,1850
Gabon,GAB,1983,1400
Gabon,GAB,1984,1200
Gabon,GAB,1985,1295
Gabon,GAB,1986,1332
Gabon,GAB,1987,1724
Gabon,GAB,1988,1774
Gabon,GAB,1989,1920
Gabon,GAB,1990,269
Gabon,GAB,1991,451
Gabon,GAB,1992,193
Gabon,GAB,1993,256
Gabon,GAB,1994,259
Gabon,GAB,1995,159
Gabon,GAB,1996,219
Gabon,GAB,1997,154
Gabon,GAB,1998,145
Gabon,GAB,1999,125
Gabon,GAB,2000,198
Gabon,GAB,2001,60
Gabon,GAB,2002,180
Gabon,GAB,2003,120
Gabon,GAB,2004,135.46
Gabon,GAB,2005,131.39
Gabon,GAB,2006,120
Gabon,GAB,2007,125
Gabon,GAB,2008,120.96
Gabon,GAB,2009,117.18
Gabon,GAB,2010,112.88
Gabon,GAB,2011,109.31
Gabon,GAB,2012,106.38
Gabon,GAB,2013,109.31
Gabon,GAB,2014,102.49
Gabon,GAB,2015,93
Gabon,GAB,2016,101.6
Gabon,GAB,2017,99.03
Gabon,GAB,2018,97.87
Gabon,GAB,2019,99.5
Gabon,GAB,2020,98.8
Gabon,GAB,2021,98.72
Ghana,GHA,1961,1700
Ghana,GHA,1962,3920
Ghana,GHA,1963,2650
Ghana,GHA,1964,6700
Ghana,GHA,1965,1644
Ghana,GHA,1966,8610
Ghana,GHA,1967,4057
Ghana,GHA,1968,6440
Ghana,GHA,1969,4700
Ghana,GHA,1970,6510
Ghana,GHA,1971,7322
Ghana,GHA,1972,7550
Ghana,GHA,1973,3910
Ghana,GHA,1974,2455
Ghana,GHA,1975,4000
Ghana,GHA,1976,5500
Ghana,GHA,1977,3800
Ghana,GHA,1978,1770
Ghana,GHA,1979,1700
Ghana,GHA,1980,1500
Ghana,GHA,1981,1500
Ghana,GHA,1982,1500
Ghana,GHA,1983,1300
Ghana,GHA,1984,700
Ghana,GHA,1985,500
Ghana,GHA,1986,531
Ghana,GHA,1987,791
Ghana,GHA,1988,377
Ghana,GHA,1989,700
Ghana,GHA,1990,1000
Ghana,GHA,1991,2300
Ghana,GHA,1992,2400
Ghana,GHA,1993,4000
Ghana,GHA,1994,3000
Ghana,GHA,1995,3575.44
Ghana,GHA,1996,6330
Ghana,GHA,1997,2880
Ghana,GHA,1998,8370
Ghana,GHA,1999,3965
Ghana,GHA,2000,1956
Ghana,GHA,2001,1379
Ghana,GHA,2002,1464
Ghana,GHA,2003,900
Ghana,GHA,2004,1140
Ghana,GHA,2005,1200
Ghana,GHA,2006,1740
Ghana,GHA,2007,1860
Ghana,GHA,2008,1620
Ghana,GHA,2009,1860
Ghana,GHA,2010,1200
Ghana,GHA,2011,550
Ghana,GHA,2012,600
Ghana,GHA,2013,698
Ghana,GHA,2014,736
Ghana,GHA,2015,736
Ghana,GHA,2016,736
Ghana,GHA,2017,736
Ghana,GHA,2018,736
Ghana,GHA,2019,736
Ghana,GHA,2020,736
Ghana,GHA,2021,736
Guadeloupe,GLP,1961,500
Guadeloupe,GLP,1962,500
Guadeloupe,GLP,1963,300
Guadeloupe,GLP,1964,400
Guadeloupe,GLP,1965,200
Guadeloupe,GLP,1966,300
Guadeloupe,GLP,1967,300
Guadeloupe,GLP,1968,300
Guadeloupe,GLP,1969,300
Guadeloupe,GLP,1970,300
Guadeloupe,GLP,1971,270
Guadeloupe,GLP,1972,220
Guadeloupe,GLP,1973,180
Guadeloupe,GLP,1974,120
Guadeloupe,GLP,1975,100
Guadeloupe,GLP,1976,116
Guadeloupe,GLP,1977,95
Guadeloupe,GLP,1978,20
Guadeloupe,GLP,1979,20
Guadeloupe,GLP,1980,10
Guadeloupe,GLP,1981,10
Guadeloupe,GLP,1982,10
Guadeloupe,GLP,1983,20
Guadeloupe,GLP,1984,40
Guadeloupe,GLP,1985,40
Guadeloupe,GLP,1986,26
Guadeloupe,GLP,1987,40
Guadeloupe,GLP,1988,40
Guadeloupe,GLP,1989,35
Guadeloupe,GLP,1990,20
Guadeloupe,GLP,1991,20
Guadeloupe,GLP,1992,47
Guadeloupe,GLP,1993,53
Guadeloupe,GLP,1994,23
Guadeloupe,GLP,1995,15
Guadeloupe,GLP,1996,24
Guadeloupe,GLP,1997,27
Guadeloupe,GLP,1998,29
Guadeloupe,GLP,1999,32
Guadeloupe,GLP,2000,35
Guadeloupe,GLP,2001,35
Guadeloupe,GLP,2002,35
Guadeloupe,GLP,2003,30
Guadeloupe,GLP,2004,19
Guadeloupe,GLP,2005,25
Guadeloupe,GLP,2006,24
Guatemala,GTM,1961,100600
Guatemala,GTM,1962,117700
Guatemala,GTM,1963,104400
Guatemala,GTM,1964,105200
Guatemala,GTM,1965,126100
Guatemala,GTM,1966,106200
Guatemala,GTM,1967,102363
Guatemala,GTM,1968,112392
Guatemala,GTM,1969,118685
Guatemala,GTM,1970,126546
Guatemala,GTM,1971,128386
Guatemala,GTM,1972,142682
Guatemala,GTM,1973,145642
Guatemala,GTM,1974,157437
Guatemala,GTM,1975,139091
Guatemala,GTM,1976,158433
Guatemala,GTM,1977,168217
Guatemala,GTM,1978,169636
Guatemala,GTM,1979,164810
Guatemala,GTM,1980,177430
Guatemala,GTM,1981,193830
Guatemala,GTM,1982,189330
Guatemala,GTM,1983,183010
Guatemala,GTM,1984,196610
Guatemala,GTM,1985,181630
Guatemala,GTM,1986,196560
Guatemala,GTM,1987,193200
Guatemala,GTM,1988,179400
Guatemala,GTM,1989,193200
Guatemala,GTM,1990,202400
Guatemala,GTM,1991,196190
Guatemala,GTM,1992,206586
Guatemala,GTM,1993,208650
Guatemala,GTM,1994,213900
Guatemala,GTM,1995,210920
Guatemala,GTM,1996,240300
Guatemala,GTM,1997,271440
Guatemala,GTM,1998,253080
Guatemala,GTM,1999,293520
Guatemala,GTM,2000,312060
Guatemala,GTM,2001,261096.84
Guatemala,GTM,2002,255091.28
Guatemala,GTM,2003,244200
Guatemala,GTM,2004,250279
Guatemala,GTM,2005,248277
Guatemala,GTM,2006,240331.38
Guatemala,GTM,2007,248613.98
Guatemala,GTM,2008,254914.38
Guatemala,GTM,2009,247502.69
Guatemala,GTM,2010,248355.44
Guatemala,GTM,2011,265401.44
Guatemala,GTM,2012,272432
Guatemala,GTM,2013,248668
Guatemala,GTM,2014,227653.47
Guatemala,GTM,2015,225653.12
Guatemala,GTM,2016,236144.72
Guatemala,GTM,2017,224000
Guatemala,GTM,2018,240400
Guatemala,GTM,2019,216400
Guatemala,GTM,2020,246000
Guatemala,GTM,2021,226700
Guinea,GIN,1961,15000
Guinea,GIN,1962,13000
Guinea,GIN,1963,12300
Guinea,GIN,1964,9000
Guinea,GIN,1965,9600
Guinea,GIN,1966,13000
Guinea,GIN,1967,13000
Guinea,GIN,1968,14500
Guinea,GIN,1969,10000
Guinea,GIN,1970,11500
Guinea,GIN,1971,12500
Guinea,GIN,1972,13000
Guinea,GIN,1973,13673
Guinea,GIN,1974,13809
Guinea,GIN,1975,13949
Guinea,GIN,1976,13975
Guinea,GIN,1977,14121
Guinea,GIN,1978,14283
Guinea,GIN,1979,14405
Guinea,GIN,1980,14400
Guinea,GIN,1981,14400
Guinea,GIN,1982,14500
Guinea,GIN,1983,14700
Guinea,GIN,1984,14800
Guinea,GIN,1985,14900
Guinea,GIN,1986,6500
Guinea,GIN,1987,6500
Guinea,GIN,1988,20000
Guinea,GIN,1989,27500
Guinea,GIN,1990,30000
Guinea,GIN,1991,30000
Guinea,GIN,1992,28804
Guinea,GIN,1993,28800
Guinea,GIN,1994,30000
Guinea,GIN,1995,28000
Guinea,GIN,1996,22750
Guinea,GIN,1997,20000
Guinea,GIN,1998,20888
Guinea,GIN,1999,22119.47
Guinea,GIN,2000,22080
Guinea,GIN,2001,14160
Guinea,GIN,2002,19680
Guinea,GIN,2003,20880
Guinea,GIN,2004,20220
Guinea,GIN,2005,20770
Guinea,GIN,2006,23226
Guinea,GIN,2007,26556
Guinea,GIN,2008,27353
Guinea,GIN,2009,28173
